date,datetime,cash_type,card,money,coffee_name
11/16/2024,45:51.4,card,ANON-0000-0000-0908,25.96,Cortado
11/16/2024,02:00.7,card,ANON-0000-0000-0909,35.76,Hot Chocolate
11/16/2024,03:06.6,card,ANON-0000-0000-0910,35.76,Latte
11/16/2024,39:25.0,card,ANON-0000-0000-0302,25.96,Americano
11/16/2024,30:15.0,card,ANON-0000-0000-0911,35.76,Cappuccino
11/16/2024,31:50.6,card,ANON-0000-0000-0912,30.86,Americano with Milk
11/16/2024,48:35.8,card,ANON-0000-0000-0913,35.76,Latte
11/16/2024,49:35.1,card,ANON-0000-0000-0913,35.76,Latte
11/16/2024,16:55.5,card,ANON-0000-0000-0819,30.86,Americano with Milk
11/16/2024,18:00.5,card,ANON-0000-0000-0914,35.76,Latte
11/16/2024,19:09.0,card,ANON-0000-0000-0914,35.76,Latte
11/16/2024,25:47.4,card,ANON-0000-0000-0915,30.86,Americano with Milk
11/17/2024,29:37.0,card,ANON-0000-0000-0916,30.86,Americano with Milk
11/17/2024,35:19.7,card,ANON-0000-0000-0917,30.86,Americano with Milk
11/17/2024,18:41.8,card,ANON-0000-0000-0918,25.96,Americano
11/17/2024,33:40.2,card,ANON-0000-0000-0919,30.86,Americano with Milk
11/17/2024,27:26.2,card,ANON-0000-0000-0920,35.76,Latte
11/17/2024,28:35.8,card,ANON-0000-0000-0920,35.76,Latte
11/17/2024,10:06.6,card,ANON-0000-0000-0921,35.76,Hot Chocolate
11/17/2024,17:34.3,card,ANON-0000-0000-0922,35.76,Hot Chocolate
11/17/2024,18:27.5,card,ANON-0000-0000-0922,35.76,Hot Chocolate
11/18/2024,52:19.6,card,ANON-0000-0000-0769,30.86,Americano with Milk
11/18/2024,53:16.4,card,ANON-0000-0000-0923,30.86,Americano with Milk
11/18/2024,57:22.2,card,ANON-0000-0000-0570,35.76,Latte
11/18/2024,44:49.1,card,ANON-0000-0000-0924,35.76,Latte
11/18/2024,46:52.9,card,ANON-0000-0000-0906,35.76,Latte
11/18/2024,50:54.1,card,ANON-0000-0000-0925,35.76,Latte
11/19/2024,49:00.6,card,ANON-0000-0000-0696,35.76,Cocoa
11/19/2024,51:13.7,card,ANON-0000-0000-0923,30.86,Americano with Milk
11/19/2024,52:13.4,card,ANON-0000-0000-0923,35.76,Latte
11/19/2024,53:38.4,card,ANON-0000-0000-0926,21.06,Espresso
11/19/2024,54:46.9,card,ANON-0000-0000-0927,35.76,Latte
11/19/2024,29:23.4,card,ANON-0000-0000-0276,30.86,Americano with Milk
11/19/2024,07:09.0,card,ANON-0000-0000-0928,35.76,Latte
11/19/2024,22:40.5,card,ANON-0000-0000-0012,35.76,Cocoa
11/19/2024,23:59.4,card,ANON-0000-0000-0012,35.76,Cocoa
11/19/2024,41:03.7,card,ANON-0000-0000-0206,35.76,Cappuccino
11/19/2024,47:41.2,card,ANON-0000-0000-0929,35.76,Cappuccino
11/20/2024,29:38.7,card,ANON-0000-0000-0930,30.86,Americano with Milk
11/20/2024,34:50.1,card,ANON-0000-0000-0906,35.76,Latte
11/20/2024,49:51.7,card,ANON-0000-0000-0931,35.76,Cappuccino
11/20/2024,50:49.8,card,ANON-0000-0000-0931,35.76,Hot Chocolate
11/21/2024,06:11.0,card,ANON-0000-0000-0141,25.96,Cortado
11/21/2024,33:36.1,card,ANON-0000-0000-0906,35.76,Latte
11/21/2024,59:45.3,card,ANON-0000-0000-0903,35.76,Cocoa
11/21/2024,00:47.4,card,ANON-0000-0000-0932,35.76,Cocoa
11/21/2024,14:13.6,card,ANON-0000-0000-0906,35.76,Latte
11/21/2024,35:27.4,card,ANON-0000-0000-0933,30.86,Americano with Milk
11/21/2024,39:23.0,card,ANON-0000-0000-0934,25.96,Cortado
11/21/2024,01:02.9,card,ANON-0000-0000-0935,35.76,Hot Chocolate
11/22/2024,50:36.3,card,ANON-0000-0000-0906,35.76,Latte
11/22/2024,03:42.5,card,ANON-0000-0000-0696,35.76,Cappuccino
11/22/2024,02:32.4,card,ANON-0000-0000-0936,35.76,Latte
11/22/2024,24:26.4,card,ANON-0000-0000-0937,35.76,Cocoa
11/22/2024,33:05.3,card,ANON-0000-0000-0938,35.76,Hot Chocolate
11/22/2024,33:49.9,card,ANON-0000-0000-0938,35.76,Latte
11/23/2024,10:46.3,card,ANON-0000-0000-0543,25.96,Cortado
11/23/2024,11:49.0,card,ANON-0000-0000-0543,25.96,Cortado
11/23/2024,05:15.8,card,ANON-0000-0000-0683,35.76,Latte
11/23/2024,02:59.6,card,ANON-0000-0000-0172,35.76,Cappuccino
11/23/2024,09:28.0,card,ANON-0000-0000-0939,25.96,Americano
11/23/2024,10:25.8,card,ANON-0000-0000-0939,25.96,Americano
11/23/2024,41:27.5,card,ANON-0000-0000-0494,35.76,Hot Chocolate
11/23/2024,37:04.2,card,ANON-0000-0000-0940,35.76,Latte
11/24/2024,17:07.5,card,ANON-0000-0000-0570,35.76,Latte
11/25/2024,49:18.0,card,ANON-0000-0000-0696,35.76,Cappuccino
11/25/2024,54:23.5,card,ANON-0000-0000-0941,35.76,Latte
11/25/2024,12:21.0,card,ANON-0000-0000-0276,30.86,Americano with Milk
11/25/2024,38:08.0,card,ANON-0000-0000-0141,25.96,Cortado
11/25/2024,50:58.2,card,ANON-0000-0000-0942,35.76,Latte
11/25/2024,52:41.1,card,ANON-0000-0000-0943,35.76,Latte
11/25/2024,30:56.5,card,ANON-0000-0000-0871,35.76,Hot Chocolate
11/25/2024,01:59.1,card,ANON-0000-0000-0944,30.86,Americano with Milk
11/25/2024,37:58.5,card,ANON-0000-0000-0945,35.76,Hot Chocolate
11/25/2024,42:15.2,card,ANON-0000-0000-0637,35.76,Hot Chocolate
11/25/2024,43:00.5,card,ANON-0000-0000-0637,35.76,Cappuccino
11/26/2024,54:37.9,card,ANON-0000-0000-0570,35.76,Latte
11/26/2024,02:56.3,card,ANON-0000-0000-0903,35.76,Cocoa
11/26/2024,03:47.3,card,ANON-0000-0000-0946,25.96,Americano
11/26/2024,06:09.1,card,ANON-0000-0000-0947,35.76,Cocoa
11/26/2024,07:10.0,card,ANON-0000-0000-0947,35.76,Cocoa
11/26/2024,03:54.3,card,ANON-0000-0000-0948,35.76,Latte
11/26/2024,05:00.6,card,ANON-0000-0000-0949,35.76,Latte
11/26/2024,11:37.7,card,ANON-0000-0000-0950,25.96,Americano
11/26/2024,12:34.4,card,ANON-0000-0000-0950,30.86,Americano with Milk
11/26/2024,47:24.7,card,ANON-0000-0000-0951,35.76,Cocoa
11/28/2024,41:16.9,card,ANON-0000-0000-0952,35.76,Cappuccino
11/28/2024,14:00.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
11/28/2024,24:42.0,card,ANON-0000-0000-0012,30.86,Americano with Milk
11/28/2024,25:45.5,card,ANON-0000-0000-0019,35.76,Latte
11/28/2024,54:59.7,card,ANON-0000-0000-0507,35.76,Latte
11/28/2024,00:15.7,card,ANON-0000-0000-0748,35.76,Cappuccino
11/29/2024,53:15.8,card,ANON-0000-0000-0696,35.76,Cocoa
11/29/2024,57:42.2,card,ANON-0000-0000-0570,35.76,Latte
11/29/2024,07:31.5,card,ANON-0000-0000-0385,30.86,Americano with Milk
11/29/2024,08:30.2,card,ANON-0000-0000-0385,30.86,Americano with Milk
11/29/2024,18:06.9,card,ANON-0000-0000-0953,30.86,Americano with Milk
11/29/2024,19:20.3,card,ANON-0000-0000-0954,35.76,Latte
11/29/2024,57:54.7,card,ANON-0000-0000-0955,35.76,Cocoa
11/30/2024,58:12.1,card,ANON-0000-0000-0570,35.76,Cocoa
11/30/2024,04:55.8,card,ANON-0000-0000-0956,25.96,Americano
11/30/2024,05:58.1,card,ANON-0000-0000-0956,35.76,Hot Chocolate
11/30/2024,16:52.0,card,ANON-0000-0000-0494,35.76,Cocoa
11/30/2024,33:44.3,card,ANON-0000-0000-0097,30.86,Americano with Milk
11/30/2024,03:48.5,card,ANON-0000-0000-0957,30.86,Americano with Milk
12/1/2024,15:31.7,card,ANON-0000-0000-0040,30.86,Americano with Milk
12/1/2024,16:31.9,card,ANON-0000-0000-0040,30.86,Americano with Milk
12/1/2024,22:46.6,card,ANON-0000-0000-0385,30.86,Americano with Milk
12/1/2024,34:22.9,card,ANON-0000-0000-0958,30.86,Americano with Milk
12/1/2024,09:12.7,card,ANON-0000-0000-0959,35.76,Cocoa
12/1/2024,09:57.0,card,ANON-0000-0000-0959,35.76,Cocoa
12/1/2024,43:02.3,card,ANON-0000-0000-0960,35.76,Cappuccino
12/1/2024,56:31.2,card,ANON-0000-0000-0961,35.76,Latte
12/1/2024,57:49.4,card,ANON-0000-0000-0962,35.76,Latte
12/1/2024,32:59.5,card,ANON-0000-0000-0963,35.76,Latte
12/1/2024,34:30.0,card,ANON-0000-0000-0964,35.76,Latte
12/1/2024,10:23.6,card,ANON-0000-0000-0965,30.86,Americano with Milk
12/1/2024,11:32.0,card,ANON-0000-0000-0965,30.86,Americano with Milk
12/1/2024,38:28.7,card,ANON-0000-0000-0966,30.86,Americano with Milk
12/2/2024,50:36.6,card,ANON-0000-0000-0696,35.76,Latte
12/2/2024,51:59.4,card,ANON-0000-0000-0967,25.96,Americano
12/2/2024,21:29.6,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/2/2024,53:14.5,card,ANON-0000-0000-0968,35.76,Cocoa
12/2/2024,04:25.2,card,ANON-0000-0000-0141,25.96,Cortado
12/2/2024,28:23.9,card,ANON-0000-0000-0969,21.06,Espresso
12/2/2024,12:23.9,card,ANON-0000-0000-0970,35.76,Cappuccino
12/2/2024,34:21.7,card,ANON-0000-0000-0971,25.96,Americano
12/2/2024,00:32.3,card,ANON-0000-0000-0972,35.76,Cappuccino
12/3/2024,11:19.1,card,ANON-0000-0000-0570,35.76,Latte
12/3/2024,23:30.6,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/3/2024,24:27.1,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/3/2024,17:58.4,card,ANON-0000-0000-0973,25.96,Americano
12/3/2024,42:07.6,card,ANON-0000-0000-0974,30.86,Americano with Milk
12/3/2024,43:15.6,card,ANON-0000-0000-0819,30.86,Americano with Milk
12/3/2024,45:54.4,card,ANON-0000-0000-0819,30.86,Americano with Milk
12/3/2024,50:55.8,card,ANON-0000-0000-0975,35.76,Cocoa
12/3/2024,33:16.9,card,ANON-0000-0000-0685,35.76,Latte
12/3/2024,34:13.1,card,ANON-0000-0000-0685,35.76,Cappuccino
12/3/2024,35:18.9,card,ANON-0000-0000-0685,35.76,Hot Chocolate
12/3/2024,19:13.8,card,ANON-0000-0000-0976,30.86,Americano with Milk
12/3/2024,21:42.1,card,ANON-0000-0000-0206,35.76,Cappuccino
12/4/2024,32:47.9,card,ANON-0000-0000-0141,25.96,Cortado
12/4/2024,50:30.3,card,ANON-0000-0000-0977,35.76,Latte
12/4/2024,52:15.0,card,ANON-0000-0000-0978,35.76,Latte
12/4/2024,04:14.1,card,ANON-0000-0000-0979,25.96,Americano
12/4/2024,23:01.4,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/4/2024,24:08.0,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/4/2024,26:57.8,card,ANON-0000-0000-0980,30.86,Americano with Milk
12/4/2024,29:47.6,card,ANON-0000-0000-0783,35.76,Hot Chocolate
12/4/2024,45:57.7,card,ANON-0000-0000-0981,30.86,Americano with Milk
12/4/2024,33:54.7,card,ANON-0000-0000-0982,35.76,Hot Chocolate
12/5/2024,53:48.3,card,ANON-0000-0000-0983,25.96,Americano
12/5/2024,20:28.8,card,ANON-0000-0000-0141,25.96,Cortado
12/5/2024,02:51.3,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/5/2024,05:05.5,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/5/2024,31:58.3,card,ANON-0000-0000-0579,35.76,Latte
12/5/2024,50:44.6,card,ANON-0000-0000-0984,25.96,Americano
12/5/2024,30:58.3,card,ANON-0000-0000-0985,35.76,Cappuccino
12/5/2024,21:19.5,card,ANON-0000-0000-0906,35.76,Latte
12/5/2024,02:10.0,card,ANON-0000-0000-0771,35.76,Latte
12/6/2024,42:18.5,card,ANON-0000-0000-0906,35.76,Latte
12/6/2024,31:58.0,card,ANON-0000-0000-0938,35.76,Hot Chocolate
12/6/2024,30:33.3,card,ANON-0000-0000-0731,35.76,Latte
12/6/2024,31:30.0,card,ANON-0000-0000-0731,35.76,Hot Chocolate
12/7/2024,17:10.1,card,ANON-0000-0000-0986,30.86,Americano with Milk
12/7/2024,16:42.9,card,ANON-0000-0000-0987,25.96,Americano
12/7/2024,44:04.9,card,ANON-0000-0000-0409,35.76,Latte
12/7/2024,11:13.5,card,ANON-0000-0000-0206,35.76,Cappuccino
12/7/2024,00:10.0,card,ANON-0000-0000-0988,30.86,Americano with Milk
12/7/2024,28:17.1,card,ANON-0000-0000-0989,25.96,Americano
12/8/2024,29:25.3,card,ANON-0000-0000-0141,25.96,Cortado
12/8/2024,42:38.2,card,ANON-0000-0000-0787,35.76,Latte
12/8/2024,43:42.7,card,ANON-0000-0000-0787,35.76,Cappuccino
12/8/2024,51:40.9,card,ANON-0000-0000-0990,25.96,Cortado
12/8/2024,02:36.2,card,ANON-0000-0000-0991,30.86,Americano with Milk
12/8/2024,03:38.7,card,ANON-0000-0000-0991,30.86,Americano with Milk
12/8/2024,26:29.3,card,ANON-0000-0000-0206,35.76,Cappuccino
12/8/2024,41:48.8,card,ANON-0000-0000-0992,21.06,Espresso
12/8/2024,47:18.9,card,ANON-0000-0000-0097,35.76,Cappuccino
12/8/2024,28:30.1,card,ANON-0000-0000-0993,30.86,Americano with Milk
12/8/2024,41:23.5,card,ANON-0000-0000-0976,30.86,Americano with Milk
12/9/2024,32:40.8,card,ANON-0000-0000-0994,35.76,Cappuccino
12/9/2024,12:25.2,card,ANON-0000-0000-0995,25.96,Americano
12/9/2024,33:57.4,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/9/2024,00:54.9,card,ANON-0000-0000-0802,25.96,Cortado
12/9/2024,21:51.3,card,ANON-0000-0000-0996,35.76,Cocoa
12/10/2024,25:49.8,card,ANON-0000-0000-0141,25.96,Cortado
12/10/2024,21:57.8,card,ANON-0000-0000-0938,35.76,Hot Chocolate
12/11/2024,49:46.0,card,ANON-0000-0000-0570,35.76,Latte
12/11/2024,45:47.9,card,ANON-0000-0000-0141,25.96,Cortado
12/11/2024,13:06.3,card,ANON-0000-0000-0997,35.76,Hot Chocolate
12/11/2024,56:47.8,card,ANON-0000-0000-0998,21.06,Espresso
12/11/2024,59:25.5,card,ANON-0000-0000-0999,35.76,Cocoa
12/11/2024,01:07.6,card,ANON-0000-0000-0690,35.76,Latte
12/11/2024,18:17.2,card,ANON-0000-0000-1000,35.76,Latte
12/12/2024,58:31.2,card,ANON-0000-0000-1001,30.86,Americano with Milk
12/12/2024,49:23.7,card,ANON-0000-0000-1002,25.96,Americano
12/12/2024,55:02.1,card,ANON-0000-0000-1003,21.06,Espresso
12/12/2024,55:49.1,card,ANON-0000-0000-1003,21.06,Espresso
12/12/2024,57:01.1,card,ANON-0000-0000-1003,25.96,Americano
12/12/2024,50:00.9,card,ANON-0000-0000-0922,35.76,Cocoa
12/12/2024,50:57.7,card,ANON-0000-0000-0922,35.76,Cocoa
12/13/2024,27:25.5,card,ANON-0000-0000-1004,25.96,Americano
12/13/2024,53:05.6,card,ANON-0000-0000-1003,25.96,Americano
12/13/2024,54:40.2,card,ANON-0000-0000-1003,35.76,Hot Chocolate
12/13/2024,01:58.1,card,ANON-0000-0000-1005,35.76,Hot Chocolate
12/13/2024,23:23.9,card,ANON-0000-0000-0494,35.76,Cocoa
12/13/2024,19:03.8,card,ANON-0000-0000-0876,35.76,Cappuccino
12/13/2024,20:10.1,card,ANON-0000-0000-0876,35.76,Cappuccino
12/13/2024,35:42.0,card,ANON-0000-0000-0748,35.76,Latte
12/14/2024,27:32.1,card,ANON-0000-0000-1006,30.86,Americano with Milk
12/14/2024,03:05.6,card,ANON-0000-0000-1007,35.76,Cocoa
12/14/2024,41:57.8,card,ANON-0000-0000-0664,35.76,Cappuccino
12/14/2024,19:07.0,card,ANON-0000-0000-1008,25.96,Americano
12/14/2024,20:08.6,card,ANON-0000-0000-1008,35.76,Latte
12/14/2024,10:30.0,card,ANON-0000-0000-0612,35.76,Cocoa
12/14/2024,29:58.9,card,ANON-0000-0000-0040,25.96,Americano
12/14/2024,30:49.8,card,ANON-0000-0000-0040,25.96,Americano
12/14/2024,00:15.9,card,ANON-0000-0000-1003,25.96,Americano
12/14/2024,01:29.2,card,ANON-0000-0000-1003,25.96,Americano
12/14/2024,23:44.2,card,ANON-0000-0000-1009,30.86,Americano with Milk
12/15/2024,09:24.8,card,ANON-0000-0000-0570,35.76,Latte
12/15/2024,10:25.7,card,ANON-0000-0000-0570,35.76,Cocoa
12/15/2024,58:05.4,card,ANON-0000-0000-0798,35.76,Hot Chocolate
12/16/2024,52:18.4,card,ANON-0000-0000-0570,35.76,Latte
12/16/2024,03:31.1,card,ANON-0000-0000-1010,35.76,Hot Chocolate
12/16/2024,46:53.8,card,ANON-0000-0000-0714,35.76,Cocoa
12/16/2024,19:08.1,card,ANON-0000-0000-1011,30.86,Americano with Milk
12/16/2024,08:52.6,card,ANON-0000-0000-0886,35.76,Latte
12/16/2024,13:18.1,card,ANON-0000-0000-0896,35.76,Hot Chocolate
12/16/2024,23:07.0,card,ANON-0000-0000-0012,35.76,Latte
12/16/2024,24:01.4,card,ANON-0000-0000-0012,30.86,Americano with Milk
12/17/2024,48:18.2,card,ANON-0000-0000-1012,25.96,Cortado
12/17/2024,52:32.6,card,ANON-0000-0000-1013,35.76,Cappuccino
12/17/2024,49:05.5,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/17/2024,22:35.1,card,ANON-0000-0000-1014,25.96,Americano
12/17/2024,23:36.6,card,ANON-0000-0000-1014,35.76,Cocoa
12/17/2024,14:22.1,card,ANON-0000-0000-0664,35.76,Cappuccino
12/17/2024,54:57.3,card,ANON-0000-0000-0907,35.76,Cocoa
12/18/2024,30:28.3,card,ANON-0000-0000-1015,35.76,Latte
12/18/2024,01:21.5,card,ANON-0000-0000-1016,30.86,Americano with Milk
12/18/2024,03:02.1,card,ANON-0000-0000-1016,35.76,Latte
12/18/2024,04:03.4,card,ANON-0000-0000-1016,35.76,Cappuccino
12/19/2024,12:11.2,card,ANON-0000-0000-1017,35.76,Hot Chocolate
12/19/2024,25:43.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/19/2024,10:52.3,card,ANON-0000-0000-1018,21.06,Espresso
12/19/2024,38:56.8,card,ANON-0000-0000-1019,35.76,Hot Chocolate
12/19/2024,00:56.3,card,ANON-0000-0000-0206,35.76,Cappuccino
12/19/2024,10:40.6,card,ANON-0000-0000-0040,35.76,Cappuccino
12/19/2024,48:18.0,card,ANON-0000-0000-1020,30.86,Americano with Milk
12/19/2024,49:42.6,card,ANON-0000-0000-1020,35.76,Hot Chocolate
12/19/2024,08:11.8,card,ANON-0000-0000-1021,35.76,Latte
12/19/2024,09:15.7,card,ANON-0000-0000-1021,35.76,Cappuccino
12/20/2024,14:52.0,card,ANON-0000-0000-0141,25.96,Cortado
12/20/2024,39:29.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/20/2024,12:42.8,card,ANON-0000-0000-1022,35.76,Cappuccino
12/20/2024,55:29.1,card,ANON-0000-0000-0141,25.96,Cortado
12/20/2024,21:17.2,card,ANON-0000-0000-0819,21.06,Espresso
12/20/2024,22:49.4,card,ANON-0000-0000-0819,30.86,Americano with Milk
12/20/2024,58:20.3,card,ANON-0000-0000-1023,25.96,Cortado
12/20/2024,28:22.2,card,ANON-0000-0000-1024,35.76,Cappuccino
12/20/2024,57:13.3,card,ANON-0000-0000-0206,35.76,Cappuccino
12/21/2024,19:23.9,card,ANON-0000-0000-1025,35.76,Cappuccino
12/21/2024,20:41.1,card,ANON-0000-0000-1025,35.76,Latte
12/21/2024,32:02.8,card,ANON-0000-0000-1026,25.96,Americano
12/21/2024,33:03.6,card,ANON-0000-0000-0507,35.76,Hot Chocolate
12/21/2024,33:49.6,card,ANON-0000-0000-0507,35.76,Latte
12/21/2024,35:29.4,card,ANON-0000-0000-0842,30.86,Americano with Milk
12/21/2024,58:07.0,card,ANON-0000-0000-1027,35.76,Latte
12/21/2024,47:27.9,card,ANON-0000-0000-1020,35.76,Cocoa
12/21/2024,02:36.9,card,ANON-0000-0000-1028,35.76,Hot Chocolate
12/21/2024,08:17.2,card,ANON-0000-0000-1029,25.96,Cortado
12/21/2024,48:13.5,card,ANON-0000-0000-1030,30.86,Americano with Milk
12/21/2024,49:45.8,card,ANON-0000-0000-1030,25.96,Cortado
12/21/2024,49:47.3,card,ANON-0000-0000-1029,25.96,Cortado
12/21/2024,58:48.8,card,ANON-0000-0000-1031,35.76,Latte
12/21/2024,16:14.1,card,ANON-0000-0000-1029,25.96,Cortado
12/22/2024,42:56.1,card,ANON-0000-0000-0333,35.76,Cappuccino
12/22/2024,55:44.5,card,ANON-0000-0000-0206,35.76,Cappuccino
12/22/2024,35:45.8,card,ANON-0000-0000-1032,35.76,Hot Chocolate
12/22/2024,36:29.9,card,ANON-0000-0000-1032,35.76,Hot Chocolate
12/22/2024,26:36.7,card,ANON-0000-0000-0636,35.76,Hot Chocolate
12/22/2024,55:18.8,card,ANON-0000-0000-1033,35.76,Cocoa
12/22/2024,56:56.3,card,ANON-0000-0000-1034,25.96,Cortado
12/23/2024,03:21.0,card,ANON-0000-0000-1029,25.96,Cortado
12/23/2024,22:17.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/23/2024,42:03.4,card,ANON-0000-0000-0042,30.86,Americano with Milk
12/23/2024,35:54.4,card,ANON-0000-0000-0570,35.76,Cappuccino
12/23/2024,05:31.7,card,ANON-0000-0000-1035,35.76,Latte
12/23/2024,00:23.7,card,ANON-0000-0000-1036,30.86,Americano with Milk
12/23/2024,14:50.4,card,ANON-0000-0000-0906,35.76,Latte
12/23/2024,21:20.5,card,ANON-0000-0000-1037,25.96,Cortado
12/23/2024,22:40.3,card,ANON-0000-0000-1037,35.76,Latte
12/23/2024,46:07.2,card,ANON-0000-0000-1029,25.96,Cortado
12/24/2024,10:43.4,card,ANON-0000-0000-1038,30.86,Americano with Milk
12/24/2024,08:38.1,card,ANON-0000-0000-1039,35.76,Hot Chocolate
12/24/2024,55:28.6,card,ANON-0000-0000-1029,25.96,Cortado
12/24/2024,10:36.3,card,ANON-0000-0000-1039,35.76,Hot Chocolate
12/24/2024,11:36.9,card,ANON-0000-0000-1040,35.76,Latte
12/24/2024,12:35.0,card,ANON-0000-0000-1039,21.06,Espresso
12/24/2024,36:02.3,card,ANON-0000-0000-0097,35.76,Cappuccino
12/25/2024,43:56.8,card,ANON-0000-0000-1041,35.76,Latte
12/25/2024,45:02.4,card,ANON-0000-0000-1041,35.76,Latte
12/25/2024,35:03.3,card,ANON-0000-0000-1042,30.86,Americano with Milk
12/25/2024,36:00.1,card,ANON-0000-0000-1042,25.96,Americano
12/25/2024,17:11.4,card,ANON-0000-0000-1043,30.86,Americano with Milk
12/25/2024,32:47.5,card,ANON-0000-0000-1044,25.96,Americano
12/25/2024,02:40.3,card,ANON-0000-0000-0097,35.76,Cappuccino
12/25/2024,18:49.8,card,ANON-0000-0000-1045,35.76,Cocoa
12/25/2024,19:42.1,card,ANON-0000-0000-1045,35.76,Cocoa
12/25/2024,57:30.3,card,ANON-0000-0000-1046,35.76,Latte
12/25/2024,51:02.9,card,ANON-0000-0000-0154,35.76,Cappuccino
12/25/2024,53:06.4,card,ANON-0000-0000-0154,30.86,Americano with Milk
12/26/2024,12:37.9,card,ANON-0000-0000-1047,35.76,Cappuccino
12/26/2024,04:34.5,card,ANON-0000-0000-1048,21.06,Espresso
12/27/2024,50:20.7,card,ANON-0000-0000-1049,25.96,Americano
12/27/2024,57:38.9,card,ANON-0000-0000-1029,25.96,Cortado
12/27/2024,09:55.2,card,ANON-0000-0000-0141,25.96,Cortado
12/27/2024,12:53.4,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/27/2024,12:04.6,card,ANON-0000-0000-1050,35.76,Latte
12/27/2024,47:27.9,card,ANON-0000-0000-1051,25.96,Americano
12/27/2024,48:21.6,card,ANON-0000-0000-1051,30.86,Americano with Milk
12/27/2024,54:32.9,card,ANON-0000-0000-0701,35.76,Cocoa
12/28/2024,00:23.5,card,ANON-0000-0000-1029,25.96,Cortado
12/28/2024,50:37.9,card,ANON-0000-0000-0141,25.96,Cortado
12/28/2024,18:44.2,card,ANON-0000-0000-0727,30.86,Americano with Milk
12/28/2024,52:03.1,card,ANON-0000-0000-0570,35.76,Latte
12/28/2024,10:01.3,card,ANON-0000-0000-1052,35.76,Cappuccino
12/28/2024,13:17.4,card,ANON-0000-0000-1053,35.76,Hot Chocolate
12/28/2024,23:40.3,card,ANON-0000-0000-0507,35.76,Latte
12/28/2024,11:01.8,card,ANON-0000-0000-1054,35.76,Cappuccino
12/29/2024,46:16.4,card,ANON-0000-0000-1029,25.96,Cortado
12/29/2024,04:26.6,card,ANON-0000-0000-1055,21.06,Espresso
12/29/2024,05:16.3,card,ANON-0000-0000-1055,25.96,Americano
12/29/2024,30:04.5,card,ANON-0000-0000-1056,25.96,Cortado
12/29/2024,31:46.7,card,ANON-0000-0000-1057,21.06,Espresso
12/29/2024,47:43.7,card,ANON-0000-0000-1029,25.96,Cortado
12/29/2024,25:54.2,card,ANON-0000-0000-1058,35.76,Hot Chocolate
12/29/2024,17:19.3,card,ANON-0000-0000-0729,35.76,Latte
12/30/2024,02:44.3,card,ANON-0000-0000-1029,25.96,Cortado
12/30/2024,44:12.0,card,ANON-0000-0000-0276,30.86,Americano with Milk
12/30/2024,52:31.4,card,ANON-0000-0000-1059,35.76,Latte
12/30/2024,53:39.3,card,ANON-0000-0000-1059,35.76,Hot Chocolate
12/30/2024,12:45.0,card,ANON-0000-0000-0920,35.76,Latte
12/30/2024,13:38.7,card,ANON-0000-0000-0920,30.86,Americano with Milk
12/30/2024,29:53.9,card,ANON-0000-0000-1003,30.86,Americano with Milk
12/30/2024,31:28.7,card,ANON-0000-0000-1060,25.96,Americano
12/30/2024,36:45.6,card,ANON-0000-0000-0886,35.76,Cappuccino
12/31/2024,52:28.7,card,ANON-0000-0000-1029,25.96,Cortado
12/31/2024,36:50.0,card,ANON-0000-0000-1034,35.76,Cappuccino
12/31/2024,39:41.5,card,ANON-0000-0000-1034,25.96,Cortado
12/31/2024,45:28.5,card,ANON-0000-0000-1061,35.76,Cocoa
12/31/2024,26:53.0,card,ANON-0000-0000-1062,30.86,Americano with Milk
12/31/2024,29:28.2,card,ANON-0000-0000-1062,30.86,Americano with Milk
12/31/2024,11:30.8,card,ANON-0000-0000-0195,35.76,Cappuccino
12/31/2024,12:42.1,card,ANON-0000-0000-0195,30.86,Americano with Milk
12/31/2024,42:14.1,card,ANON-0000-0000-0012,21.06,Espresso
12/31/2024,43:13.3,card,ANON-0000-0000-0012,25.96,Americano
12/31/2024,07:18.9,card,ANON-0000-0000-1063,35.76,Cappuccino
12/31/2024,10:17.5,card,ANON-0000-0000-0525,35.76,Latte
12/31/2024,30:52.8,card,ANON-0000-0000-1064,30.86,Americano with Milk
12/31/2024,31:48.5,card,ANON-0000-0000-1065,35.76,Cappuccino
12/31/2024,07:25.4,card,ANON-0000-0000-1066,35.76,Latte
12/31/2024,08:38.9,card,ANON-0000-0000-1066,35.76,Hot Chocolate
1/2/2025,58:05.3,card,ANON-0000-0000-0276,30.86,Americano with Milk
1/2/2025,29:40.1,card,ANON-0000-0000-1067,35.76,Cocoa
